location_name,year,trial_code,block,row,column,line_name,check,new,heading_dap,height_cm,fhb_severity,don_kernel,don_hull,don_rachis,hull_mass,kernel_mass,hull_don_proportion,hull_kernel_don
St. Paul FHB,2020,oreidiv_2020_sfhb,4,3,24,10WA-130.5,trt,1,58,67.31,38,9.3,23.8,13.8,5.4,17,0.448398577,2.559139785
St. Paul FHB,2020,oreidiv_2020_sfhb,4,4,24,10WA-118.16,trt,1,46,57.785,14,15.2,8.7,3.6,1.7,9.8,0.090320611,0.572368421
St. Paul FHB,2020,oreidiv_2020_sfhb,4,4,23,DH160827,trt,1,54,34.29,53.5,37.5,16.1,16.6,2.3,3.9,0.202040594,0.429333333
St. Paul FHB,2020,oreidiv_2020_sfhb,4,4,22,UC1319,trt,1,52,49.53,25.5,22.2,27.7,54.7,3.8,9.5,0.332932692,1.247747748
St. Paul FHB,2020,oreidiv_2020_sfhb,4,4,21,PI190709,trt,1,45,41.275,36.5,6.8,3.9,1.8,1.1,6.8,0.084900059,0.573529412
St. Paul FHB,2020,oreidiv_2020_sfhb,4,4,20,PI41162,trt,1,65,62.865,20.5,9.2,3.3,0.86,0,0.1,0,0.358695652
St. Paul FHB,2020,oreidiv_2020_sfhb,4,4,19,MTV-COLOR-97,trt,1,54,80.645,14.5,16.2,17.9,37,3.1,17.5,0.163692144,1.104938272
St. Paul FHB,2020,oreidiv_2020_sfhb,3,4,18,15WA-120.10,trt,1,55,69.85,30,10.5,54.5,30.9,1.2,8.6,0.420038536,5.19047619
St. Paul FHB,2020,oreidiv_2020_sfhb,3,4,17,DH160825,trt,1,50,48.895,38,1.8,6.4,16.2,2.5,10.3,0.463231036,3.555555556
St. Paul FHB,2020,oreidiv_2020_sfhb,3,4,16,DH160419,trt,1,57,55.245,44,14,11.4,10.6,5.3,9.5,0.31237721,0.814285714
St. Paul FHB,2020,oreidiv_2020_sfhb,3,4,15,10WA-109.21,trt,1,52,72.39,29,24.8,25.4,24.8,2,11.8,0.147915211,1.024193548
St. Paul FHB,2020,oreidiv_2020_sfhb,3,4,14,QUEST,chk,0,52,74.93,10,7.4,NA,19.7,NA,33.9,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,3,4,13,DH160793,trt,1,45,40.64,23.5,9,10.2,14.4,2.3,5.6,0.317627945,1.133333333
St. Paul FHB,2020,oreidiv_2020_sfhb,2,4,12,15WA-111.4,trt,1,49,61.595,20,6.1,12.3,8.9,1,6.8,0.228709557,2.016393443
St. Paul FHB,2020,oreidiv_2020_sfhb,2,4,11,DH161444,trt,1,43,80.645,13.5,5.9,11.4,26.8,1.4,7.7,0.259977195,1.93220339
St. Paul FHB,2020,oreidiv_2020_sfhb,2,4,10,DH140175,trt,1,55,65.405,27,1.7,12.3,2.5,0.9,5.6,0.537639631,7.235294118
St. Paul FHB,2020,oreidiv_2020_sfhb,2,4,9,DH160823,trt,1,44,54.61,29,2.9,1.1,0.49,1.3,3.4,0.126660762,0.379310345
St. Paul FHB,2020,oreidiv_2020_sfhb,2,4,8,DH140179,trt,1,47,77.47,16,18.7,9.4,12.4,1.6,7.2,0.100481026,0.502673797
St. Paul FHB,2020,oreidiv_2020_sfhb,2,4,7,10WA-121.7,trt,1,51,78.105,33.5,8.3,17.5,46.7,1.4,9.3,0.240928312,2.108433735
St. Paul FHB,2020,oreidiv_2020_sfhb,1,4,6,PI24901,trt,1,53,73.025,13,18.6,37.7,40.8,3.1,21.5,0.226154769,2.02688172
St. Paul FHB,2020,oreidiv_2020_sfhb,1,4,5,X07G26-T35,trt,1,56,68.58,37,19.1,54.2,41.8,1,5.5,0.340345369,2.837696335
St. Paul FHB,2020,oreidiv_2020_sfhb,1,4,4,10WA-106.19,trt,1,56,67.945,31.5,5.9,18.2,16.9,1.3,5.8,0.40877678,3.084745763
St. Paul FHB,2020,oreidiv_2020_sfhb,1,4,3,HB16338,trt,1,57,61.595,37,13.6,39.9,28,1.3,6.3,0.377099237,2.933823529
St. Paul FHB,2020,oreidiv_2020_sfhb,1,4,2,DH140422,trt,1,51,67.945,18.5,16.3,20.4,14.8,1.2,4.7,0.242160451,1.251533742
St. Paul FHB,2020,oreidiv_2020_sfhb,1,4,1,LACEY,chk,0,50,67.945,11.5,4.5,NA,20.5,NA,25.5,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,1,5,1,10WA-109.19,trt,1,57,63.5,27.5,6.9,13.5,10.4,0.5,2.9,0.252242152,1.956521739
St. Paul FHB,2020,oreidiv_2020_sfhb,1,5,2,PI156658,trt,1,50,88.9,16.5,3.8,13.6,19.5,1.5,9.8,0.353920888,3.578947368
St. Paul FHB,2020,oreidiv_2020_sfhb,1,5,3,BB28,trt,1,45,67.31,13,13.3,20,31.1,0.3,1.3,0.257621297,1.503759398
St. Paul FHB,2020,oreidiv_2020_sfhb,1,5,4,MTV-COLOR-124,trt,1,64,69.85,42,11.5,24.7,13.6,1.9,6.2,0.396938171,2.147826087
St. Paul FHB,2020,oreidiv_2020_sfhb,1,5,5,TAMALPAIS,trt,1,50,50.8,16.5,14.9,20.1,35.3,1.6,5.5,0.281833319,1.348993289
St. Paul FHB,2020,oreidiv_2020_sfhb,1,5,6,HAVENER,trt,1,61,69.85,33,7,10.9,4.9,1.2,7.8,0.193262411,1.557142857
St. Paul FHB,2020,oreidiv_2020_sfhb,2,5,7,DH140212,trt,1,62,50.165,23,1,3.6,4.8,0.7,4.2,0.375,3.6
St. Paul FHB,2020,oreidiv_2020_sfhb,2,5,8,CIHO4358,trt,1,53,69.85,16.5,10.4,19.5,28.8,2.4,15.1,0.229591837,1.875
St. Paul FHB,2020,oreidiv_2020_sfhb,2,5,9,DH140215,trt,1,42,47.625,30,7.2,3.7,1.7,1.2,4,0.133574007,0.513888889
St. Paul FHB,2020,oreidiv_2020_sfhb,2,5,10,DH140339,trt,1,57,64.135,59,16.5,20.3,17.6,1.2,3.2,0.315707621,1.23030303
St. Paul FHB,2020,oreidiv_2020_sfhb,2,5,11,DH160816,trt,1,47,37.465,22,7.6,4.1,0.4,1.8,4.1,0.191489362,0.539473684
St. Paul FHB,2020,oreidiv_2020_sfhb,2,5,12,MTV-COLOR-183,trt,1,55,78.74,21,3.7,10.4,7.6,0.8,9.7,0.188192717,2.810810811
St. Paul FHB,2020,oreidiv_2020_sfhb,3,5,13,HINDU_KUSCH|CIHO11796,trt,1,53,67.31,16.8,31.1,48.2,38.5,NA,NA,NA,1.549839228
St. Paul FHB,2020,oreidiv_2020_sfhb,3,5,14,15WA-120.14,trt,1,56,71.12,29.5,10.2,46.8,25.6,1.3,6.9,0.463648834,4.588235294
St. Paul FHB,2020,oreidiv_2020_sfhb,3,5,15,MS10S4115-03,trt,1,60,73.66,25,8.1,25.5,12.8,2.9,10.8,0.458093291,3.148148148
St. Paul FHB,2020,oreidiv_2020_sfhb,3,5,16,DH140451,trt,1,56,45.72,52,4.5,2.6,4,0.8,2.2,0.173622705,0.577777778
St. Paul FHB,2020,oreidiv_2020_sfhb,3,5,17,ROBUST,chk,0,52,73.66,18,19.8,NA,23.8,NA,30.3,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,3,5,18,DH140419,trt,1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,4,5,19,ROBUST,chk,0,52,72.39,13.5,12.9,NA,39,NA,26.7,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,4,5,20,FULL_PINT,chk,0,60,78.105,40,NA,NA,NA,NA,NA,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,4,5,21,15WA-106.2,trt,1,56,73.66,28.5,12.3,43.1,25.2,NA,NA,NA,3.504065041
St. Paul FHB,2020,oreidiv_2020_sfhb,4,5,22,MC0181-31,trt,1,58,70.485,30,10.4,24.3,16.2,1.3,6.5,0.318479685,2.336538462
St. Paul FHB,2020,oreidiv_2020_sfhb,4,5,23,MC0181-11,trt,1,56,62.23,26.5,15,44.9,19.4,NA,NA,NA,2.993333333
St. Paul FHB,2020,oreidiv_2020_sfhb,4,5,24,COLOR-F4-SSD-002,trt,1,58,63.5,23.5,19.1,35,32.5,0.9,8.3,0.165763301,1.832460733
St. Paul FHB,2020,oreidiv_2020_sfhb,4,6,24,CIHO4182,trt,1,50,44.45,49.5,28.9,33.5,26.1,1.2,2.1,0.398453762,1.15916955
St. Paul FHB,2020,oreidiv_2020_sfhb,4,6,23,PI151807,trt,1,55,67.31,26,49.1,75.2,81.8,2.1,13.3,0.194734571,1.531568228
St. Paul FHB,2020,oreidiv_2020_sfhb,4,6,22,DH160780,trt,1,45,63.5,20,19.3,22.8,35.4,2.4,6.6,0.300494234,1.18134715
St. Paul FHB,2020,oreidiv_2020_sfhb,4,6,21,YONEZAWA_MOCHI,trt,1,46,20.32,NA,NA,NA,NA,NA,NA,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,4,6,20,PI316835,trt,1,50,69.85,35.5,9.6,13,11,1,9.2,0.128306356,1.354166667
St. Paul FHB,2020,oreidiv_2020_sfhb,4,6,19,DH140429,trt,1,55,80.645,29.5,8.7,29.2,23.1,1,4.6,0.421843398,3.356321839
St. Paul FHB,2020,oreidiv_2020_sfhb,3,6,18,STANDER,chk,0,56,57.15,30.5,22.3,NA,51.3,NA,NA,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,3,6,17,BB5,trt,1,50,67.945,39,23,60.9,70.4,3.5,11.3,0.450586619,2.647826087
St. Paul FHB,2020,oreidiv_2020_sfhb,3,6,16,TIBET_BLACK,trt,1,44,51.435,32.5,3.5,7.5,10.6,1.4,9.8,0.234375,2.142857143
St. Paul FHB,2020,oreidiv_2020_sfhb,3,6,15,DH140078,trt,1,63,57.15,32.5,9.3,18.1,7.1,0.8,4.1,0.275232845,1.946236559
St. Paul FHB,2020,oreidiv_2020_sfhb,3,6,14,DH160764,trt,1,50,44.45,30,6,12.4,11.7,2.6,4.9,0.523036989,2.066666667
St. Paul FHB,2020,oreidiv_2020_sfhb,3,6,13,UC1266,trt,1,54,54.61,30,28.7,44.6,89.8,3,9.6,0.326883612,1.554006969
St. Paul FHB,2020,oreidiv_2020_sfhb,2,6,12,BB25,trt,1,50,57.15,31,38.8,59.8,86.2,NA,NA,NA,1.541237113
St. Paul FHB,2020,oreidiv_2020_sfhb,2,6,11,MTV-COLOR-94,trt,1,56,69.215,24,0.76,2.1,2.6,2.5,14.1,0.32882375,2.763157895
St. Paul FHB,2020,oreidiv_2020_sfhb,2,6,10,LACEY,chk,0,49,62.865,19.5,22.5,NA,61.9,NA,34.9,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,2,6,9,10WA-127.5,trt,1,49,71.755,19,5.4,24.1,14.1,1.1,9.4,0.343082697,4.462962963
St. Paul FHB,2020,oreidiv_2020_sfhb,2,6,8,DH140031,trt,1,44,53.34,26.5,7.7,7.5,7.5,1.4,5.5,0.198675497,0.974025974
St. Paul FHB,2020,oreidiv_2020_sfhb,2,6,7,LAWINA,trt,1,59,64.135,17,21.7,48.5,28.5,1.7,8.4,0.311449401,2.235023041
St. Paul FHB,2020,oreidiv_2020_sfhb,1,6,6,DH140080,trt,1,50,63.5,27.5,1.3,1.8,1.3,1.6,7.4,0.2304,1.384615385
St. Paul FHB,2020,oreidiv_2020_sfhb,1,6,5,DH160796,trt,1,49,48.895,27,4.6,5.1,12.4,0.2,1.4,0.136729223,1.108695652
St. Paul FHB,2020,oreidiv_2020_sfhb,1,6,4,MTV-COLOR-111,trt,1,61,62.23,21.5,2.9,2.3,2.1,1,5.8,0.120292887,0.793103448
St. Paul FHB,2020,oreidiv_2020_sfhb,1,6,3,MTV-COLOR-197,trt,1,53,65.405,35,4.8,14.3,8.5,1,7.1,0.295576685,2.979166667
St. Paul FHB,2020,oreidiv_2020_sfhb,1,6,2,PI330524,trt,1,53,70.485,48,9.8,9.1,14.2,2.5,5.2,0.308641975,0.928571429
St. Paul FHB,2020,oreidiv_2020_sfhb,1,6,1,DH160820,trt,1,56,53.975,18,8,10.9,19.1,2.4,7.3,0.309366131,1.3625
St. Paul FHB,2020,oreidiv_2020_sfhb,5,7,1,FULL_PINT,chk,0,59,57.15,34,11.1,NA,4.9,NA,6.4,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,5,7,2,ROBUST,chk,0,51,69.85,20,11.7,NA,30.1,NA,24.6,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,5,7,3,12WA-107.2,trt,1,56,70.485,27.5,3.9,10.1,5.3,NA,NA,NA,2.58974359
St. Paul FHB,2020,oreidiv_2020_sfhb,5,7,4,DH160804,trt,1,46,54.61,48.5,7.8,6.6,5.4,2,8.1,0.17282011,0.846153846
St. Paul FHB,2020,oreidiv_2020_sfhb,5,7,5,COLOR-F4-SSD-092,trt,1,46,58.42,37.5,20.4,29.7,57.1,1.4,7.4,0.215955126,1.455882353
St. Paul FHB,2020,oreidiv_2020_sfhb,5,7,6,QUEST,chk,0,52,69.85,21,11.9,NA,18.2,NA,17.9,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,6,7,7,DH140281,trt,1,55,67.945,27,10.3,16.2,22.1,5.7,17.1,0.343949045,1.572815534
St. Paul FHB,2020,oreidiv_2020_sfhb,6,7,8,10WA-107.8,trt,1,56,69.215,28.5,4.1,14.6,9.2,1.3,8.4,0.355297641,3.56097561
St. Paul FHB,2020,oreidiv_2020_sfhb,6,7,9,MTV-COLOR-21,trt,1,46,66.675,67.5,13,15,23.9,1.7,9,0.178947368,1.153846154
St. Paul FHB,2020,oreidiv_2020_sfhb,6,7,10,DH140180,trt,1,47,72.39,26.5,14,8.4,13.2,1,4.2,0.125,0.6
St. Paul FHB,2020,oreidiv_2020_sfhb,6,7,11,MTV-COLOR-80,trt,1,50,64.77,21,15.4,13,28.1,2.1,10.8,0.140997831,0.844155844
St. Paul FHB,2020,oreidiv_2020_sfhb,6,7,12,MS10S4111-01,trt,1,51,69.85,19.5,23.6,45.1,61,1.7,7.8,0.294036433,1.911016949
St. Paul FHB,2020,oreidiv_2020_sfhb,7,7,13,MARIMO_HADAKA,trt,1,59,73.025,20.5,5.2,20.1,22.4,2.8,12.8,0.458156952,3.865384615
St. Paul FHB,2020,oreidiv_2020_sfhb,7,7,14,DH140515,trt,1,52,63.5,20,10.5,7.6,5.7,1.4,5.7,0.150943396,0.723809524
St. Paul FHB,2020,oreidiv_2020_sfhb,7,7,15,CDC_CLEAR,chk,0,62,66.675,30.5,3.2,10.5,5.1,1.4,6,0.433628319,3.28125
St. Paul FHB,2020,oreidiv_2020_sfhb,7,7,16,DH140450,trt,1,53,69.85,55,16.5,6.5,3.2,0,0.2,0,0.393939394
St. Paul FHB,2020,oreidiv_2020_sfhb,7,7,17,10WA-106.12,trt,1,52,73.025,13.5,7.2,23.6,26.6,1.1,8.8,0.290640394,3.277777778
St. Paul FHB,2020,oreidiv_2020_sfhb,7,7,18,DH140032,trt,1,44,46.355,29,20.2,6,12.7,0.5,0.7,0.175029172,0.297029703
St. Paul FHB,2020,oreidiv_2020_sfhb,8,7,19,DH160799,trt,1,58,59.055,61.5,12.1,19,18.1,2.1,6.1,0.350892622,1.570247934
St. Paul FHB,2020,oreidiv_2020_sfhb,8,7,20,QUEST,chk,0,52,78.74,20,10,NA,33.4,NA,40.5,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,8,7,21,SH98076,trt,1,52,56.515,26.5,5.3,11.4,10.7,1.1,6.7,0.260978148,2.150943396
St. Paul FHB,2020,oreidiv_2020_sfhb,8,7,22,PI95398,trt,1,44,55.88,24.5,5.2,3.9,1.7,1.2,7,0.113924051,0.75
St. Paul FHB,2020,oreidiv_2020_sfhb,8,7,23,PI296460,trt,1,47,66.04,18,27,20.1,57.8,2.1,10.3,0.131778589,0.744444444
St. Paul FHB,2020,oreidiv_2020_sfhb,8,7,24,PI356474,trt,1,55,67.31,29,36.8,70.1,72.3,1.7,9.9,0.246478728,1.904891304
St. Paul FHB,2020,oreidiv_2020_sfhb,8,8,24,DH160807,trt,1,48,63.5,26,16,15.8,83,3.2,14.2,0.18202765,0.9875
St. Paul FHB,2020,oreidiv_2020_sfhb,8,8,23,DH140549,trt,1,44,57.785,29,8.4,6.8,42.7,0.6,2.6,0.157407407,0.80952381
St. Paul FHB,2020,oreidiv_2020_sfhb,8,8,22,DH140427,trt,1,49,56.515,15,15.2,18.3,25.3,1.6,7.2,0.211072664,1.203947368
St. Paul FHB,2020,oreidiv_2020_sfhb,8,8,21,MARUMI_HADAKA,trt,1,45,46.99,27.5,49.3,44.5,43.7,0.6,3.2,0.144746829,0.902636917
St. Paul FHB,2020,oreidiv_2020_sfhb,8,8,20,SHIRAHIME_HADAKA,trt,1,42,27.305,26.5,1,1.1,0.42,0.7,0.8,0.49044586,1.1
St. Paul FHB,2020,oreidiv_2020_sfhb,8,8,19,ROBUST,chk,0,51,66.675,26,16.2,NA,48.9,NA,NA,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,7,8,18,CHAME14,trt,1,59,78.105,30.5,18.7,25.3,18.1,3.3,6.9,0.392857143,1.352941176
St. Paul FHB,2020,oreidiv_2020_sfhb,7,8,17,DH140276,trt,1,61,53.34,28.5,0.1,1.1,0.16,0.9,3,0.76744186,11
St. Paul FHB,2020,oreidiv_2020_sfhb,7,8,16,AKANE_HADAKA,trt,1,44,26.035,22.5,0.47,1.2,0.31,1.3,2.8,0.542420028,2.553191489
St. Paul FHB,2020,oreidiv_2020_sfhb,7,8,15,CHINA_HUAN_YEN,trt,1,48,55.245,62,5.8,8.4,15.5,2.4,7.7,0.311015119,1.448275862
St. Paul FHB,2020,oreidiv_2020_sfhb,7,8,14,DH140418,trt,1,65,85.09,37,0.2,NA,NA,0.3,0.5,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,7,8,13,DH160811,trt,1,47,32.385,63.5,5.1,7.5,2.1,1.9,3.4,0.451092118,1.470588235
St. Paul FHB,2020,oreidiv_2020_sfhb,6,8,12,MEGS_SONG,trt,1,59,73.66,55.5,20.1,46.4,32,NA,NA,NA,2.308457711
St. Paul FHB,2020,oreidiv_2020_sfhb,6,8,11,10WA-121.5,trt,1,51,81.915,20.5,8.1,27.9,32.2,1.6,8.9,0.382420971,3.444444444
St. Paul FHB,2020,oreidiv_2020_sfhb,6,8,10,FILLER,trt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,6,8,9,CDC_CLEAR,chk,0,60,64.135,35,14.2,1.5,24.6,1.1,8.2,0.013972394,0.105633803
St. Paul FHB,2020,oreidiv_2020_sfhb,6,8,8,CI13507,trt,1,47,69.85,33.5,26.8,36,98.6,4,9.2,0.368701352,1.343283582
St. Paul FHB,2020,oreidiv_2020_sfhb,6,8,7,AKASHINRIKI,trt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,5,8,6,MTV-COLOR-52,trt,1,46,69.215,76,20.6,19.8,39.9,3.5,13.5,0.199481865,0.961165049
St. Paul FHB,2020,oreidiv_2020_sfhb,5,8,5,PI194990,trt,1,51,69.215,47.5,22.6,44.4,22.5,NA,NA,NA,1.96460177
St. Paul FHB,2020,oreidiv_2020_sfhb,5,8,4,10WA-122.12,trt,1,50,57.15,19.5,6.7,15.9,11.1,1.3,9.7,0.241302825,2.373134328
St. Paul FHB,2020,oreidiv_2020_sfhb,5,8,3,DH132615,trt,1,48,68.58,48,10.7,25.1,26,0.6,6.4,0.180272923,2.345794393
St. Paul FHB,2020,oreidiv_2020_sfhb,5,8,2,DANGOMUGI,trt,1,45,62.23,36.5,2.4,2.2,1.3,0.5,4.4,0.094339623,0.916666667
St. Paul FHB,2020,oreidiv_2020_sfhb,5,8,1,DH140516,trt,1,53,68.58,36.5,4,22.1,13.1,1.1,10.1,0.375676093,5.525
St. Paul FHB,2020,oreidiv_2020_sfhb,5,9,1,TRANSIT,trt,1,57,74.93,34,6.5,14,9.3,2.1,7.2,0.385826772,2.153846154
St. Paul FHB,2020,oreidiv_2020_sfhb,5,9,2,DH140300,trt,1,44,33.02,44,0.53,1.8,0.39,1.3,7.2,0.380116959,3.396226415
St. Paul FHB,2020,oreidiv_2020_sfhb,5,9,3,MTV-COLOR-58,trt,1,51,69.215,30.5,7.4,11.2,25.2,3.1,14.7,0.24195122,1.513513514
St. Paul FHB,2020,oreidiv_2020_sfhb,5,9,4,MTV-COLOR-57,trt,1,62,78.105,28,4,12.3,5.7,1.3,8.4,0.322444041,3.075
St. Paul FHB,2020,oreidiv_2020_sfhb,5,9,5,CIHO15270,trt,1,50,82.55,39.5,2.2,8,14.8,1.6,15.9,0.267894517,3.636363636
St. Paul FHB,2020,oreidiv_2020_sfhb,5,9,6,DH140211,trt,1,52,67.945,39,7.4,7.7,5.9,0.7,3,0.195360638,1.040540541
St. Paul FHB,2020,oreidiv_2020_sfhb,6,9,7,PI270616,trt,1,54,79.375,55,9.8,10.7,11.1,3.9,6.4,0.399521302,1.091836735
St. Paul FHB,2020,oreidiv_2020_sfhb,6,9,8,LACEY,chk,0,48,69.215,18,8.5,NA,49.3,NA,32.7,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,6,9,9,DH160805,trt,1,55,68.58,56,2.2,2.7,1.6,1.4,4.6,0.271942446,1.227272727
St. Paul FHB,2020,oreidiv_2020_sfhb,6,9,10,FULL_PINT,chk,0,58,65.405,20,22.2,NA,40.8,NA,NA,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,6,9,11,PI32042,trt,1,53,67.31,30,9.7,11.5,21.2,3.8,7.9,0.363167955,1.18556701
St. Paul FHB,2020,oreidiv_2020_sfhb,6,9,12,PI477844,trt,1,52,62.865,31.5,7.4,12.7,18.4,1.1,6.7,0.219826908,1.716216216
St. Paul FHB,2020,oreidiv_2020_sfhb,7,9,13,STANDER,chk,0,53,67.945,19.5,22.4,NA,56.3,NA,40.5,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,7,9,14,DH160410,trt,1,57,74.295,16.5,9.1,38.5,23.5,2.8,10.7,0.525417946,4.230769231
St. Paul FHB,2020,oreidiv_2020_sfhb,7,9,15,DH140210,trt,1,42,55.245,29.5,7.8,6.5,3.8,1.6,7.2,0.15625,0.833333333
St. Paul FHB,2020,oreidiv_2020_sfhb,7,9,16,10WA-109.2,trt,1,55,71.12,27.5,8.5,22.3,25.8,1.4,7.6,0.325819244,2.623529412
St. Paul FHB,2020,oreidiv_2020_sfhb,7,9,17,PI386526,trt,1,55,79.375,47,11.2,24.8,18.3,NA,NA,NA,2.214285714
St. Paul FHB,2020,oreidiv_2020_sfhb,7,9,18,12WA-106.2,trt,1,55,73.025,34.5,5.1,18.3,27.1,0.9,5.4,0.374233129,3.588235294
St. Paul FHB,2020,oreidiv_2020_sfhb,8,9,19,2MS14_5315-017,trt,1,57,66.04,28,8.4,19.3,6.5,1.1,4.2,0.375685719,2.297619048
St. Paul FHB,2020,oreidiv_2020_sfhb,8,9,20,MTV-COLOR-22,trt,1,58,80.645,22,12.6,35.4,24.1,3,14.7,0.364422483,2.80952381
St. Paul FHB,2020,oreidiv_2020_sfhb,8,9,21,MTV-COLOR-8,trt,1,49,66.675,47.5,6.3,5.6,18.9,2.2,9.9,0.164948454,0.888888889
St. Paul FHB,2020,oreidiv_2020_sfhb,8,9,22,DH132758,trt,1,61,77.47,24.5,0.54,1.1,0.64,NA,NA,NA,2.037037037
St. Paul FHB,2020,oreidiv_2020_sfhb,8,9,23,JAPA_KITAGAWA,trt,1,50,26.67,NA,0.25,0.7,NA,0.9,0.1,0.961832061,2.8
St. Paul FHB,2020,oreidiv_2020_sfhb,8,9,24,DH160801,trt,1,46,52.705,27,20,17.6,32.3,1.8,7.8,0.168797954,0.88
St. Paul FHB,2020,oreidiv_2020_sfhb,8,10,24,DH140514,trt,1,52,85.09,41.5,16.5,12.3,30.7,2.5,8.5,0.179824561,0.745454545
St. Paul FHB,2020,oreidiv_2020_sfhb,8,10,23,DH140337,trt,1,46,54.61,30,8.8,11.1,8.3,1.5,5.5,0.255956956,1.261363636
St. Paul FHB,2020,oreidiv_2020_sfhb,8,10,22,MTV-COLOR-128,trt,1,55,81.915,28.5,13.3,18,26.9,3.4,13,0.261426741,1.353383459
St. Paul FHB,2020,oreidiv_2020_sfhb,8,10,21,DH140282,trt,1,50,72.39,17,9.8,22.2,28.8,1.1,6.2,0.286687016,2.265306122
St. Paul FHB,2020,oreidiv_2020_sfhb,8,10,20,2MS14_5343-024,trt,1,56,76.2,39.5,1.7,9.1,4.7,1.1,7.4,0.443116423,5.352941176
St. Paul FHB,2020,oreidiv_2020_sfhb,8,10,19,QUEST,chk,0,54,80.01,22.5,11.8,NA,51.2,NA,29,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,7,10,18,ROBUST,chk,0,53,74.93,21,24,NA,88.4,NA,31.4,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,7,10,17,STANDER,chk,0,53,62.865,36,23,NA,107,NA,29.6,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,7,10,16,NEPAL92BN-1,trt,1,42,73.66,11.5,3.9,3.6,2.1,NA,NA,NA,0.923076923
St. Paul FHB,2020,oreidiv_2020_sfhb,7,10,15,DH160808,trt,1,43,33.02,16.5,4.5,8,8.5,1.6,7.3,0.280394304,1.777777778
St. Paul FHB,2020,oreidiv_2020_sfhb,7,10,14,TIBET37,trt,1,52,68.58,23.5,10,20.2,35.9,1.2,9.9,0.196689387,2.02
St. Paul FHB,2020,oreidiv_2020_sfhb,7,10,13,PI510561,trt,1,50,69.215,58.5,5.2,19.2,22.5,0.4,4.5,0.247104247,3.692307692
St. Paul FHB,2020,oreidiv_2020_sfhb,6,10,12,PI281852,trt,1,49,68.58,43,3.8,11.7,18,0.9,8.8,0.239481465,3.078947368
St. Paul FHB,2020,oreidiv_2020_sfhb,6,10,11,CIHO14362,trt,1,51,66.04,51.5,29.4,34.9,46.6,1.9,11.6,0.162783847,1.18707483
St. Paul FHB,2020,oreidiv_2020_sfhb,6,10,10,STANDER,chk,0,53,74.295,19,26.5,NA,92.2,NA,34.2,NA,NA
St. Paul FHB,2020,oreidiv_2020_sfhb,6,10,9,10.0883,trt,1,57,72.39,44.5,13.3,32.7,21.2,1.4,6.5,0.346214929,2.458646617
St. Paul FHB,2020,oreidiv_2020_sfhb,6,10,8,MASAN_NAKED1,trt,1,44,64.135,20,4.5,6.9,11.5,0.9,6.2,0.182058047,1.533333333
St. Paul FHB,2020,oreidiv_2020_sfhb,6,10,7,LAWINA_MC,trt,1,57,71.12,22.5,8.4,24.7,17.6,1.1,8,0.287909293,2.94047619
St. Paul FHB,2020,oreidiv_2020_sfhb,5,10,6,DH140284,trt,1,55,64.77,28,4.1,9.2,13.4,1.4,7.7,0.28976378,2.243902439
St. Paul FHB,2020,oreidiv_2020_sfhb,5,10,5,MTV-COLOR-158,trt,1,49,73.025,7.5,22.3,19.6,43.2,1.1,7.3,0.116951451,0.878923767
St. Paul FHB,2020,oreidiv_2020_sfhb,5,10,4,MTV-COLOR-3,trt,1,63,83.82,24,10.1,20.6,11.3,1.4,7.5,0.275743379,2.03960396
St. Paul FHB,2020,oreidiv_2020_sfhb,5,10,3,HUNNAN2,trt,1,62,73.66,25,1.8,15.9,15.4,2.6,0.5,0.978693182,8.833333333
St. Paul FHB,2020,oreidiv_2020_sfhb,5,10,2,DH140079,trt,1,45,52.07,20,11.7,10.9,11.2,1,4.6,0.1684178,0.931623932
